name,longitude,latitude
The Front Yard,-118.369808,34.1454066
Shakey's,-117.2537824,33.9393016
Viet Nam Resturant,-117.2491852,33.9376736
Brix Restaurant,-122.3856106,38.4158591
James' Beach,-118.4703727,33.9847462
Hotel Laguna,-117.783261,33.5409412
The Original Pancake House,-117.7005491,33.5715705
Denny's,-118.162159,34.0108779
Kaiser Permanente Richmond Medical Center Cafeteria,-122.3610973,37.9374706
Hacienda Grill,-122.3595758,37.9366179
Thai Garden,-117.5993528,33.6366653
MUA,-122.2644085,37.8140734
Carol's Dari Freeze,-119.3426822,35.6014199
Fresh Brothers,-118.438272,33.9792539
Red Robin,-122.419243,37.6391318
Packer Lake Lodge,-120.6578193,39.6222135
Kamikaza,-122.5157447,37.9696009
Puentez Taqueria,-122.5157732,37.9693941
Tommy's Asian Bistro,-122.5157086,37.969525
Catalina Coffee & Cookie Co.,-118.3270509,33.3443239
Eric's On the Pier,-118.3250311,33.3435543
Ristorante Villa Portofino,-118.3271745,33.3450089
Terra Cotta Warrior,-122.4895725,37.7610288
Yan Yan Seafood Restaurant,-122.4862929,37.7611634
Sea Breeze,-122.5045158,37.7606345
Brothers Restaurant,-122.4637668,37.7812427
Bella Pizza,-122.4636885,37.7812474
West Coast Cafe,-122.4109592,37.6234851
Avila's El Ranchito,-117.7104349,33.5559722
Dickey's Barbecue Pit,-117.7103515,33.5561622
Pho the Bowl,-117.7103323,33.5562601
JB's,-122.398412,37.7649318
Sunflower,-122.3976631,37.7626195
Two Sons Sandwiches,-122.4062778,37.7644469
Luau Larry's,-118.3250189,33.3431023
NDMK,-118.32475,33.3426877
Mi Casita,-118.3248196,33.342621
Pancake Cottage,-118.3240986,33.342703
Earl and Rosie's Seafood,-118.3245065,33.3441599
Vegas Seafood Buffet,-118.3429539,34.1018407
Davey Jones Deli,-122.5059429,37.873263
Petra's,-118.9836572,37.6498916
Royal Thai Restaurant,-122.5212796,37.9714068
Mountain Mike's,-122.266528,37.8066341
Miss Saigon,-122.2470071,37.8134402
Samurai Sushi Boat,-122.2465941,37.8132474
Qi Dumpling Lounge,-122.2469349,37.8127368
Almond & Oak,-122.24727,37.8130397
Grand Oaks Restaurant,-122.245725,37.8164872
Yang Chow Restaurant,-122.2478306,37.8120565
Shogun,-122.2466102,37.8140505
Connie's Cantina,-122.2465592,37.8133576
JJ Burger,-122.2466933,37.8139572
Casa Vallarta,-122.2497501,37.7998219
The Barrel Room,-122.2511823,37.8388091
A16,-122.2512011,37.8393747
Rikyu,-122.2514988,37.8387985
The Burrito Shop,-122.2514934,37.8395357
Pucquio,-122.2514934,37.8389637
A Cote,-122.2513994,37.8420325
Mandarin House,-117.6703873,34.056517
Homage,-122.4034529,37.7904377
Modern China Cafe,-122.0615146,37.9003584
Tender Greens,-122.0614608,37.8981607
San Franciso Creamery,-122.0616824,37.8986155
Cinco de Mayo,-122.0617117,37.8986823
Rooftop,-122.0603592,37.8975475
The Slice House,-122.0604845,37.8975025
Home of Chicken and Waffles,-122.0621798,37.8971326
Buckhorn Gril,-122.0614486,37.8954688
Ike's Love and Sandwhiches,-122.061387,37.8953609
Katy's Creek,-122.0630073,37.9017622
Cafe La Scala,-122.0619478,37.9013305
Arthur's Restruant,-117.1290493,34.0704376
Hakkasan,-122.4038894,37.7876445
Cross Eyed Cow Pizza,-117.3374443,34.5999153
Teri Cafe,-117.2931086,33.1817606
State Bird Provisions,-122.4329482,37.7837055
Tang 190,-117.7643879,33.6958847
Benu,-122.3990798,37.7854624
Unknown Name,-118.2640616,34.0425995
Unknown Name,-118.3538647,33.8358329
Del Frisco's Grille,-118.4948839,34.0116704
Mountain Mike's,-121.536247,38.4865627
Gabriel & Daniel's Mexican Grill,-122.3528804,37.5902
El Tepeyac,-118.0154054,34.0284859
The Palms Restaurant,-115.8473698,34.1652371
World Famous,-117.2550324,32.7906989
Cap'n Kenos,-117.2953503,33.0516381
Oki Momo,-120.6554653,35.2689148
Rib Line,-120.6555083,35.2689722
Fatte's Pizza,-120.6571039,35.2700128
Blaze Pizza,-120.6698665,35.2946675
Mediterraneo,-118.4004595,33.862312
Pho Tyc,-117.2526898,33.5886913
Beque Korean Grill,-121.9818967,37.3514279
Reyes Creek Bar and Grill,-119.3095009,34.681274
Samosa House Santa Monica,-118.4864096,34.0049027
Tahoe Tap Haus,-120.141663,39.170687
Marché aux Fleurs,-122.5553916,37.9602455
Carpaccio,-122.1854896,37.4514688
Three,-122.324904,37.5635795
El Yahualica Tacos,-122.0327668,37.9636193
Chopan Kabob,-122.0320946,37.9638593
Rio Nido Roadhouse,-122.9783189,38.520657
Pizza Hut,-117.3331414,33.183932
Olive Garden,-118.2639339,33.8452143
Noodles & Company,-117.3281507,33.184598
Johnny Rockets,-121.119119,38.6486328
Red Robin,-121.1201651,38.6508972
Taco Jane's,-122.5635752,37.9757934
Baan Thai Cuisine,-122.5633848,37.9764086
L'Appart Resto,-122.5627999,37.9760904
New York Pizza,-121.2886262,38.7559324
71Above,-118.2545533,34.0511544
The People's Choice Restaurant,-118.3079819,34.1792365
Baby Blues BBQ,-118.3631716,34.0909787
Hungry Hunter Steakhouse,-119.0474686,35.3839486
The Olives Branch,-117.6594184,33.5075942
Cobani Kebab,-122.306257,37.5442359
La Lanterna,-122.3086125,37.5436135
Kobeya,-122.3079884,37.5437776
The Spot on 25th,-122.3077778,37.5438036
Spicy Empire Szechuan,-122.3072792,37.5435973
On Tong Thai,-122.3074401,37.5435367
Fortune Star,-122.3083924,37.543296
31st Union,-122.3248155,37.5671231
Bonchon San Mateo,-122.3230993,37.5659516
Inchin's Bamboo Garden,-122.3235952,37.5668225
China Bee,-122.3242701,37.5674349
New Thai Elephant,-122.3232832,37.5660987
The Barrel Bistro,-122.322811,37.5656608
La Cumbre,-122.3247304,37.5680353
Curry Up Now,-122.3237224,37.5669371
Gordon Biersch,-121.9297666,37.3694358
Est at Joe's,-118.3877816,33.8473616
One Speed Pizza,-121.4463609,38.5614635
Brooklyn Boyz Pizza,-117.3408953,33.182473
Submarina California Subs,-117.3408253,33.1825632
Crab House,-122.4103666,37.809396
Crab House,-122.4103641,37.8094088
Tacos Club,-122.4338748,37.7638644
The Runway by Patrick,-122.2730244,38.2171014
Unknown Name,-121.2740478,38.1314148
Unknown Name,-119.059142,35.4131282
Unknown Name,-118.7881482,34.1096535
Copper Top BBQ,-118.2893568,37.1680912
Le Bambou,-117.246026,32.9510929
El Tule,-121.8603954,37.2538276
Romano's Macaroni Grill,-122.3013049,37.8986412
Imperial Gourmet,-118.3950375,37.370864
Chacho’s,-121.8875681,37.3353294
Phố Cổ II,-121.8571446,37.3310327
Peggy Sue’s,-121.8934741,37.3356168
SP2,-121.8946392,37.3359658
Blush,-121.8949154,37.3362256
Amiga's Burritos,-124.1677247,40.8017488
Mary’s Pizza Shack Petaluma West,-122.6374848,38.237944
Tapas Bar,-122.4166399,37.7765237
The Bay View,-123.0449555,38.3285525
Mì Quảng Cô Thảo,-121.9082727,37.3662584
Albany Bowl Cafe,-122.3010785,37.8961913
Slurpin' Ramen,-118.3068067,34.0574866
Active Culture,-117.612334,33.4274605
Tammies Corner House Cafe,-118.3956361,33.8500752
Viking Submarine Sandwiches,-122.5023381,37.957723
Straw Hat Pizza,-122.4313527,37.4680745
Wings Cafe,-117.9797222,33.8704315
Son of a Gun,-118.3724876,34.0727416
BOA Steakhouse,-118.4980051,34.0143126
B Restaurant and Bar,-122.4016958,37.7845241
Amy's Place,-122.7714254,38.4520869
Rustic Bakery,-122.5479936,37.9475857
Barzotto,-122.4209155,37.7524978
Mountain Mike's,-121.7948597,36.6848197
Lucky Noodles,-121.7952694,36.6842268
Unknown Name,-121.7975424,36.6874098
New Tokyo,-121.7967002,36.687384
Unknown Name,-121.7981647,36.6882013
Sushi By the Bay,-121.8568309,36.5967385
Happy Dragon,-121.8553235,36.5975718
Nobu San Diego,-117.1599613,32.7074364
Las Cuatro Milpas,-117.1451459,32.7018755
Contrada,-122.4344795,37.7973194
Full Moon SD,-117.1603118,32.7150693
Mr. Frostie,-117.2430528,32.7994546
Nico's Mexican Food,-117.2496477,32.7461711
Top Island,-118.1155268,34.0780581
Marufuku Ramen,-122.2626587,37.8351593
T4,-122.2700568,37.801083
Boudin,-121.2698729,38.7676291
Zocalo,-121.269743,38.7680147
Mikuni Kaizen,-121.2702685,38.7676841
Dave & Buster's,-121.2700846,38.7680287
Pete 'n Peters,-120.1430836,39.169933
The Blue Agave,-120.1424886,39.1700296
Rosie's Cafe,-120.1402798,39.1717537
Dos Coyotes,-122.0562981,37.9690967
Eureka Restaurant,-122.0559879,37.9691116
Fuddruckers,-122.0562633,37.9700325
Cassano's,-117.6092335,33.4224146
Foodles,-122.5007774,37.9586528
Crafty Fox,-122.4203472,37.7698488
Old Town Pizza,-121.2930184,38.8910542
The Double Barrel,-121.2930242,38.8911852
Awful Annie's Restaurant,-121.2930267,38.8916646
Los Gallos Taqueria,-121.2917166,38.8921994
Kim's Country Kitchen,-121.2926261,38.8923964
Simple Pleasures,-121.2921239,38.8919766
Lincoln Chinese Restaurant,-121.2913491,38.8916547
Buonarroti Ristorante,-121.2930328,38.8915102
Pho Tan Hoa,-122.4130435,37.7853512
Chotto,-122.4379441,37.8001367
Gamine,-122.4361391,37.7968926
International Smoke,-122.396377,37.7905358
Casa Gamino Family Restaurant,-118.3647579,33.94564
Wuong Luang Thai Cuisine,-122.034615,37.9770683
The Old Spaghetti Factory,-122.03455,37.9769978
Lima,-122.0342759,37.9778024
Fusion Delight,-122.034645,37.9776367
Applebee's Neighborhood Grill & Bar,-116.2184391,33.7151288
Los Domingos,-117.0030392,34.8928735
Round Table Pizza,-121.294457,38.8791751
Nama Sushi,-122.3926441,37.777015
The Cheesecake Factory,-118.094951,33.8616493
JC Donuts,-117.7006273,33.5710743
New York Pizzeria,-117.7006124,33.5706547
La Rana Mexican Food,-117.7006124,33.5706241
La Colombiana,-117.6291709,33.4324969
Zocalo,-121.2695038,38.7680293
Zocalo,-121.2686482,38.7680691
Pizza Factory,-122.2718427,41.2109484
Unknown Name,-117.5664641,34.1071062
Canton Restaurant,-122.1360684,38.0177478
The Original Pancake House,-122.0605893,37.9481633
Aki Sushi,-116.4194813,34.12103
Pho 85,-116.4188819,34.1212063
SPQR,-122.4336925,37.7873439
Green Bamboo,-122.5412169,38.068788
Red Boy Pizza,-122.5409514,38.068826
Saffron Grill & Market,-122.5410801,38.068807
Boca Pizzeria & Wine Bar,-122.5424078,38.0676223
Custom Eatery,-118.5111375,34.4599612
Siamese Express,-117.7070547,33.5715743
Zen Sushi,-117.7069657,33.5714832
Peppino's Italian Family Restaurant,-117.7069558,33.571444
Cabo Kantina,-117.6990702,33.5938261
Mariscolandia,-117.5146777,33.8828938
Progress,-122.4329391,37.7836558
Buckeye Roadhouse,-122.5175119,37.8797605
Pacific Cocktail Haven,-122.4099979,37.789192
Bar Tartine,-122.4216547,37.7642144
El Techo,-122.4191308,37.7566555
Dim Sum Club,-122.4238282,37.7991257
Gold Vine Cafe and Wine Bar,-120.6853546,38.6474455
Berkeley pizza,-117.1597585,32.7102731
Kin Khao,-122.4085404,37.7852232
Lazy Bear,-122.4197672,37.7603171
Rich Table,-122.4227735,37.7752096
Taqueria Vallarta,-122.4124345,37.7527245
Vedas Indian Restaurant,-121.8966573,37.6769581
Sabio on Main,-121.8761352,37.6606771
Pho Avenue,-122.1101198,37.3998627
Eden Garden Bar & Grill,-118.1465977,34.1477686
The Breakfast Hut,-119.7884572,36.7338132
Los Panchos,-119.7901413,36.7341092
Pizzeria Bambinos,-116.4565147,33.7789249
Man Soo,-118.3052494,34.0577598
Arnold Chinese Restaurant,-120.3641774,38.2394229
Round Table Pizza,-120.3634176,38.2400484
South of Nick's,-117.6129518,33.4276832
Tamarindo,-117.6125512,33.4272517
Souvla,-122.4378693,37.7745071
O's American Kitchen,-117.1445599,32.7757225
Kasi,-117.1445848,32.7758307
Las Palmeras,-122.4184106,37.7534917
Red Balloon,-122.4183698,37.7528941
CRAB HUT 墨西哥海鲜餐厅,-117.1558212,32.8246749
CRAB HUT,-117.1559805,32.8246758
Dickey's Barbecue Pit,-119.9104882,36.8338333
Tomato Thyme,-121.9121005,37.2935131
Mauricio's Grill & Cantina,-118.946758,34.9875567
Don Perico Cantina,-118.9432634,34.9848251
Pieology Pizzeria,-118.9412064,34.9904419
Cinco Taco Bar,-122.1283929,37.7008926
Iron Skillet Buffet,-118.9477538,34.9862524
Applebee's,-118.148245,34.6742084
Heartbeat Café,-121.9302441,37.2606739
The Place,-119.4697508,34.831377
Big Daddy Ross's,-121.9608241,38.0408448
Joe's Hot Dogs,-121.9606556,38.0342123
Round Table Pizza,-121.9424195,38.017636
La Finca,-121.961035,38.0353405
My Father’s Kitchen,-122.4399788,37.7850458
Manila Plaza,-121.9502428,38.0265378
Bacon and Butter,-121.4359942,38.5469727
Toledito's Mexican Restaurant,-119.7967424,36.7418582
Calave,-122.1437192,37.4273997
Calif. Teriyaki Grill,-117.6480623,33.6524211
Baja Fish Tacos,-117.6461786,33.6542367
Los Reyes Mexican Food,-121.9539614,38.0265142
Birrieria Y Taqueria Yahualica,-121.9355426,38.0264597
Taqueria El Grullense #2,-121.9318573,38.0265486
Super Taco,-121.9600209,38.0285896
Flipping Pizza,-117.6472282,33.6540187
Grill Hut,-117.6463046,33.6543134
Sultan's Bistro,-121.8405701,39.7286464
Jon & Bon's Yogurt,-121.8405275,39.7288232
Royal Donuts,-117.6556695,33.6069477
Bravo Burgers,-117.6550825,33.5961576
Yama sushi,-117.6450771,33.6317868
Pizza Hut,-117.8094384,33.9999141
Curry Cravings,-121.87536,37.6798851
Elf Café,-118.2646234,34.0775801
The Red Bud,-123.1888752,40.5537443
Noodle House,-117.7413499,34.0091397
Sunny Kitchen,-120.9580667,37.6684584
Bare Knuckle Pizza,-122.2698815,37.801961
Pacific,-122.4714007,37.6913195
Round Table Pizza,-117.8125473,34.000689
La Olla,-117.8126001,34.0010956
Cho Dang Tofu,-117.8113126,34.0025953
Bull Daemon King Cafe,-117.8115298,34.002274
Marketplace,-119.0391928,34.1630274
Tia Margarita,-122.4782848,37.7821808
Lokma,-122.4786199,37.7821654
Sizzler,-118.2218282,34.1413241
Fit Eats,-121.4876741,38.573
Kyala Sushi and Japanese Cuisine,-117.8093338,34.0015508
Jade House Chinese Cuisine & BBQ,-117.8091309,34.0023518
The Whole Enchilada,-117.809277,34.0025992
Coyote Joe's,-118.3255987,33.3431531
Original Antonio's Pizzeria,-118.326208,33.3435453
Three Palms Restaurant,-118.3268782,33.3444287
The Morris,-122.4085307,37.7629624
Pronto's,-122.4084539,37.6546012
Cafe Metropole,-118.3268121,33.3442577
M,-118.3268874,33.3446598
Coney Island West,-118.3266762,33.3444455
Mint Leaf Thai,-117.8997357,33.602227
Mama D's,-117.9301295,33.6151044
California Pizza Kitchen,-117.660254,33.5928506
Denny's,-117.9881947,34.0184577
Troy,-122.2788245,37.8915327
Breads of India,-122.2813867,37.8624691
Stamp Proper Foods,-118.2875992,34.111298
Subway,-121.4205729,38.5597614
Nob Hill Cafe,-122.4126023,37.7931128
Dune,-118.2622701,34.1171463
Muse Sushi Bar,-117.6161039,33.4250714
Pietro's,-121.9906356,38.3546644
Sushi Main Street,-122.4293018,37.4645366
Pasta Moon,-122.4287263,37.46564
Hometown Buffet,-121.6572419,36.7208379
Buffalo Wild Wings,-121.6557721,36.7210167
El Michoacano,-121.6574544,36.7219232
Rosina's at Rancho Del Oro,-117.3115709,33.2099205
Sage Vegan Bistro,-118.1514361,34.1464776
Sushi Roku,-118.1518569,34.1464019
Honey Hi,-118.2580207,34.0768197
Kings Hawaiian Bakery Local Place,-118.3093045,33.8618567
Kings Hawaiian Bakery and Restaurant,-118.3348989,33.8228583
Asia Chinese Food,-122.41313,37.8061512
ristorante ideal,-122.4073925,37.7989957
BJ's,-118.1457746,34.1456552
IX Tapa,-118.1478177,34.1459507
Pizza Hut,-118.1475559,34.1323198
Jade Garden,-122.3072199,38.3206647
Sizzler,-122.3031199,38.3218352
Round Table Pizza,-122.2854886,38.3095501
Unknown Name,-122.2794597,38.3091274
Boulevard Burger,-122.1400745,37.7332685
Denny's,-122.2734709,38.2806747
Tower Cafe,-121.493363,38.5616848
Pancake Circus,-121.4852174,38.5602519
Taylor's Kitchen,-121.4889066,38.5516817
Dad's Kitchen,-121.4891152,38.5508901
Hometown Buffet,-121.8432468,37.3735652
Wingstop,-121.8420635,37.371384
Chatime San Jose,-121.8452807,37.3697184
Pho Tick Tock,-121.8461761,37.3719612
Tazaki Sushi,-122.4989017,37.7608723
Pisces California Cuisine,-122.4988185,37.7608752
Homeroom To Go,-122.2609061,37.828745
Sushi Ran,-122.4859246,37.8587602
Suzu Noodle House,-122.4317636,37.7850601
Harbor Reef Restaurant,-118.4986787,33.4413538
La Soga Taqueria,-121.4501682,38.4952646
Los Moles Hecho En Casa,-122.523734,37.9721216
Xtreme Pizza,-122.5231224,37.9723626
Lotus Cuisine of India,-122.5228917,37.9726967
House of Bagels,-122.5222909,37.9726163
Taqueria San Jose,-122.5211268,37.9719778
Juliette,-117.8665671,33.6580589
Saylor's Restaurant & Bar,-122.495181,37.8621161
Dong Lai Shun,-122.111743,37.403271
Paul Martin's American Grill,-122.1119599,37.4033341
Mizu Sushi Bar & Grill,-122.1129808,37.4012889
Squeeze In,-122.1875229,37.4783707
Sugar Pine Café,-119.9657368,37.4853836
Pizza Hut,-122.2979761,38.3185612
Wing Zone,-121.3227394,38.0212882
UJ's Restaurant,-121.3225593,38.0189672
Unknown Name,-121.3201418,38.018816
Golden Gate,-122.4101088,37.8093479
The Hook,-122.4100928,37.8092337
Mangos,-122.41003,37.8094244
Chart House,-122.4108974,37.8108884
Bubba Gump Shrimp Company,-122.4105862,37.8109158
Bliss,-122.410474,37.8107617
Vitality,-122.4108133,37.8106282
Spicy Garden,-122.4083565,37.7814556
Supremo's Pizza,-122.4087737,37.7812144
Aroma,-122.2976863,38.315973
Fish & Farm,-122.4006469,37.7951108
Castillito Yucateco,-122.4197746,37.7641235
Jenny's Restaurant,-122.4086832,37.7811983
Chicos Pizza,-122.4081254,37.7807037
Cafe Lombard,-122.4251735,37.8013811
tacolicious,-122.4404647,37.8003984
The Eater Point,-122.4118089,37.8057437
Poc-Chuc,-122.4170749,37.7653459
Sodini's,-122.4075241,37.7997978
Viva,-122.4068915,37.7981961
Baonecci,-122.4076481,37.7997822
Basque Hotel,-122.4065764,37.7980432
Fondue Chinoise,-122.4046626,37.7982575
Golden Boy Pizza,-122.4079391,37.7997534
Henry's Hunan North,-122.4073049,37.7996198
Massawa Restaurant,-122.4078635,37.7997747
Mura,-122.4047477,37.7982455
MyCanh,-122.4075483,37.7979165
Paris Pizza,-122.4047992,37.7982393
Little Szechuan,-122.4056909,37.7978656
Pete's BBQ,-122.4086199,37.799733
Fazerrati's Pizza,-122.2912333,38.2809201
Wah Sing,-122.2904384,38.280916
Emmy Lou's Diner,-122.2901277,38.2809148
Trattoria Pinocchio,-122.408326,37.7988516
Tupelo,-122.4073855,37.7991841
US Restaurant Original,-122.4079901,37.7989249
Capo's,-122.4083824,37.7985013
Le Chad House,-122.4071766,37.798977
Taqueria La Iguana Azul,-122.4406543,37.7160373
Henry's Hunan Restaurant,-122.4040444,37.7937836
Tokyo Express: Teriyaki House,-122.4038451,37.7937713
Vanda Siam,-122.4039854,37.7937518
Palio,-122.4036156,37.7937986
Sushi Taka,-122.4044519,37.7936718
JV's Mexican Food,-117.1997609,32.7670673
Napa Palisades Saloon,-122.2855414,38.2994726
Toro,-122.2862545,38.3004019
Uva,-122.2878598,38.3011061
Cafe Coyote,-117.1934902,32.7534267
Taqueria Castillo,-122.4133912,37.7810727
Pork Store Cafe,-122.4462408,37.770022
HoDaLa,-122.4816786,37.7800429
Kirimachi Ramen,-122.3975516,37.7952312
Lucky Corner Restaurant,-122.4044768,37.7946365
Mangia Tutti,-122.4038504,37.7944982
Paparikas,-122.4039711,37.7944431
Bistro Burger,-122.4020699,37.7937795
Chim,-122.4040447,37.7944696
Gochees Pizza,-122.398269,37.7951135
Jai Yun Restauranr,-122.4044066,37.7945988
Perbacco,-122.3993364,37.793439
Super Burger,-122.7011668,38.4475511
Don Ramon's,-122.4149626,37.7728111
China Moon,-122.1257304,37.860075
Plaj,-122.4222486,37.7787469
Perch,-118.2513974,34.0489443
Shizen,-122.4216684,37.7682823
The Fine Mousse,-122.4130615,37.7953024
Venticello,-122.4131398,37.7942156
International Food Court,-122.4039523,37.7909749
L&L Hawaiian Barbeque,-122.4039443,37.7909341
Pachins Pizzeria,-122.403963,37.7910406
Darn Good Food,-122.4039749,37.7912867
Ayola,-122.404282,37.7910798
Banana House,-122.404337,37.7910077
Rock,-122.4059455,37.7916072
Hai's Restaurant,-122.4159228,37.7829962
SF Princess Market,-122.4154394,37.782089
Lafayette Coffee Shop,-122.4157148,37.7833633
Cadliiac Market,-122.4157202,37.7834279
Rooster & Rice,-122.4359619,37.7978841
Pescstore,-122.4140036,37.8063691
Bodega Bistro,-122.4177401,37.7835205
Morty's,-122.4149887,37.781853
Jin Mi,-122.4166838,37.7816418
Trattoria Contadina,-122.4123717,37.8001671
Sushi Hunter,-122.4110142,37.800358
Fisherman Grotto,-122.4162606,37.8090175
The Corner Bakery,-118.5592267,34.4127806
Jade Cafe,-122.4106886,37.7658161
Cathay House,-122.4066259,37.7925243
Cafe De Casa,-122.4189055,37.8060499
Joe's Crab Shack,-122.4170566,37.8079476
Chennai Kings,-122.4159677,37.8073686
Darren's Cafe,-122.4158438,37.8073818
Capurro's,-122.4201963,37.807778
Hanamninh,-122.4179009,37.7843471
Benihana,-122.430535,37.7853142
Toraya,-122.4304623,37.7856066
J&E Delicatessen,-122.4180372,37.7850541
Teriyaki,-122.4301429,37.7856406
Udon,-122.4301,37.7856437
Sanppo Sushi,-122.4300369,37.7856522
Morton's The Steakhouse,-122.4091661,37.7883071
YakiniQ,-122.4288548,37.7858123
Daeho,-122.4285398,37.7858503
Seoul Garden Restaurant,-122.4291451,37.7852316
Mama Mia Pizza,-122.4025958,37.6839706
Lourdes,-117.2821132,33.020929
Trattoria Positano,-117.2816416,33.0199277
Rimel's Rotisserie,-117.282618,33.0224387
Terry's Burgers,-117.614796,34.1322562
Porterhouse Fried Chicken,-118.3178156,34.0038438
Unknown Name,-118.1163376,34.1276936
Panda South Chinese Restaurant,-122.3796582,40.6085462
